                  创业板50 (399673) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	  AMO.AMOW  	  AMO.AMO1  	  AMO.AMO2  	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2019/12/18	 1504.32	 1510.23	 1493.93	 1499.07	       18430860	    1476.51	    1452.12	    1415.89	    1374.14	    1317.28	    1249.07	           	           	           	           	 3676247.25	 3597090.00	 3082829.50	      30.71	      21.02	      19.39	
 2019/12/19	 1499.13	 1504.25	 1485.81	 1496.19	       14482117	    1490.08	    1460.17	    1420.45	    1376.11	    1319.72	    1250.77	           	           	           	           	 2861772.25	 3677717.25	 3083514.25	      32.15	      23.24	      17.80	
 2019/12/20	 1497.37	 1502.89	 1476.68	 1476.68	       14082748	    1492.72	    1464.88	    1425.27	    1377.80	    1321.88	    1252.35	           	           	           	           	 2784956.50	 3493922.50	 3120081.75	      31.35	      24.86	      12.96	
 2019/12/23	 1468.83	 1484.53	 1449.68	 1450.12	       12667987	    1485.52	    1467.63	    1429.38	    1379.36	    1323.90	    1253.81	           	           	           	           	 2541119.25	 3225284.75	 3122622.50	      28.24	      25.54	       5.41	
 2019/12/24	 1456.82	 1485.53	 1456.82	 1485.53	       10844698	    1481.52	    1471.88	    1434.47	    1381.26	    1325.82	    1255.36	           	           	           	           	 2505871.50	 2873993.25	 3119361.00	      28.31	      26.09	       4.44	
 2019/12/25	 1481.83	 1503.10	 1479.57	 1500.64	       13130493	    1481.83	    1479.17	    1440.49	    1383.75	    1327.86	    1257.10	           	           	           	           	 2955243.75	 2729792.75	 3163441.25	      29.25	      26.73	       5.05	
 2019/12/26	 1499.19	 1510.05	 1494.05	 1510.05	       12028691	    1484.60	    1487.34	    1447.08	    1386.94	    1330.11	    1258.92	           	           	           	           	 2650443.00	 2687526.75	 3182622.00	      30.41	      27.46	       5.89	
 2019/12/27	 1511.44	 1521.17	 1480.95	 1481.36	       15629294	    1485.54	    1489.13	    1452.70	    1389.41	    1332.21	    1260.66	           	           	           	           	 3511854.25	 2832906.25	 3163414.50	      28.67	      27.70	       1.94	
 2019/12/30	 1478.99	 1509.31	 1468.56	 1507.02	       14895756	    1496.92	    1491.22	    1459.45	    1392.67	    1334.47	    1262.58	           	           	           	           	 3216694.75	 2968021.50	 3096653.25	      29.04	      27.97	       2.13	
 2019/12/31	 1507.81	 1518.66	 1502.45	 1511.73	       12324646	    1502.16	    1491.84	    1466.06	    1396.24	    1337.12	    1264.51	           	           	           	           	 2776509.50	 3022149.00	 2948071.25	      29.37	      28.25	       2.23	
 2020/01/02	 1524.27	 1546.07	 1509.18	 1537.16	       20865180	    1509.46	    1495.65	    1473.88	    1400.15	    1339.91	    1266.56	           	           	           	           	 4195059.50	 3270112.25	 2999952.50	      31.32	      28.86	       4.91	
 2020/01/03	 1538.93	 1548.20	 1526.44	 1538.40	       16816056	    1515.13	    1499.87	    1480.02	    1403.46	    1342.75	    1268.56	           	           	           	           	 3524171.25	 3444857.75	 3066192.25	      32.59	      29.61	       5.96	
 2020/01/06	 1530.96	 1569.65	 1530.24	 1554.22	       21170546	    1529.71	    1507.62	    1486.25	    1406.93	    1345.72	    1270.67	           	           	           	           	 4476238.00	 3637734.50	 3235320.50	      34.48	      30.58	       7.79	
 2020/01/07	 1554.14	 1571.38	 1551.97	 1571.38	       18846236	    1542.58	    1519.75	    1493.69	    1410.46	    1348.81	    1272.91	           	           	           	           	 3686436.00	 3731682.75	 3349852.25	      36.93	      31.85	      10.16	
 2020/01/08	 1559.83	 1573.66	 1544.00	 1548.46	       18780372	    1549.92	    1526.04	    1498.96	    1413.96	    1351.53	    1275.10	           	           	           	           	 3543841.25	 3885149.25	 3453649.00	      36.61	      32.80	       7.60	
 2020/01/09	 1568.67	 1596.53	 1568.67	 1595.63	       18639892	    1561.62	    1535.54	    1507.36	    1418.31	    1354.66	    1277.47	           	           	           	           	 3813057.75	 3808748.75	 3539430.50	      39.70	      34.18	      11.03	
 2020/01/10	 1599.73	 1601.81	 1582.07	 1590.54	       15766858	    1572.05	    1543.59	    1515.47	    1422.55	    1357.69	    1279.90	           	           	           	           	 3251529.00	 3754220.50	 3599539.00	      41.26	      35.60	      11.32	
 2020/01/13	 1593.14	 1615.60	 1577.87	 1615.60	       16794872	    1584.32	    1557.01	    1523.07	    1427.35	    1361.09	    1282.48	           	           	           	           	 3562656.25	 3571504.00	 3604619.25	      44.01	      37.28	      13.46	
 2020/01/14	 1622.95	 1627.30	 1606.91	 1607.37	       16750154	    1591.52	    1567.05	    1529.13	    1432.14	    1364.33	    1284.91	           	           	           	           	 3436658.25	 3521548.50	 3626615.75	      45.01	      38.83	      12.37	
 2020/01/15	 1603.75	 1611.25	 1588.17	 1607.78	       14970235	    1603.38	    1576.65	    1534.25	    1436.64	    1367.75	    1287.28	           	           	           	           	 2995356.75	 3411851.50	 3648500.50	      45.31	      40.12	      10.38	
 2020/01/16	 1606.65	 1617.46	 1601.38	 1612.50	       12638183	    1606.76	    1584.19	    1539.92	    1441.48	    1371.07	    1289.68	           	           	           	           	 2735284.50	 3196297.00	 3502523.00	      45.41	      41.18	       8.46	
 2020/01/17	 1617.55	 1627.05	 1608.85	 1613.11	       13177302	    1611.27	    1591.66	    1545.76	    1446.31	    1374.25	    1292.09	           	           	           	           	 2901362.00	 3126263.50	 3440242.00	      45.02	      41.95	       6.14	
 2020/01/20	 1621.06	 1660.83	 1620.01	 1659.61	       17759560	    1620.07	    1602.20	    1554.91	    1451.64	    1377.73	    1294.71	           	           	           	           	 4200372.50	 3253806.75	 3412655.50	      47.91	      43.14	       9.53	
 2020/01/21	 1657.60	 1667.14	 1639.87	 1643.82	       16733762	    1627.36	    1609.44	    1564.60	    1456.26	    1381.07	    1297.26	           	           	           	           	 3814811.75	 3329437.50	 3425493.00	      48.36	      44.18	       8.36	
 2020/01/22	 1637.02	 1690.53	 1615.89	 1681.76	       20435916	    1642.16	    1622.77	    1574.41	    1461.82	    1384.74	    1300.02	           	           	           	           	 4496634.50	 3629693.00	 3520772.25	      51.20	      45.59	      11.22	
 2020/01/23	 1662.50	 1689.81	 1605.02	 1626.61	       21609456	    1644.98	    1625.87	    1580.71	    1466.45	    1387.83	    1302.47	           	           	           	           	 4943788.50	 4071393.75	 3633845.50	      48.43	      46.16	       4.56	
 2020/02/03	 1496.79	 1559.39	 1496.79	 1521.73	       12735430	    1626.71	    1618.99	    1581.29	    1469.45	    1390.11	    1304.50	           	           	           	           	 3632910.75	 4217703.50	 3671983.50	      37.35	      44.40	     -14.09	
 2020/02/04	 1520.58	 1608.80	 1520.58	 1602.86	       23633402	    1615.36	    1617.71	    1587.36	    1473.46	    1393.10	    1306.91	           	           	           	           	 5390292.00	 4455687.50	 3854747.25	      34.71	      42.46	     -15.49	
 2020/02/05	 1632.13	 1684.94	 1624.96	 1658.43	       22834388	    1618.28	    1622.82	    1594.94	    1478.26	    1396.69	    1309.46	           	           	           	           	 5727511.00	 4838227.50	 4083832.50	      36.69	      41.30	      -9.24	
 2020/02/06	 1647.84	 1722.47	 1633.66	 1720.84	       26274452	    1626.09	    1634.13	    1605.39	    1483.85	    1401.01	    1312.24	           	           	           	           	 6435675.00	 5226035.50	 4427864.00	      42.79	      41.60	       2.38	
 2020/02/07	 1720.67	 1732.05	 1684.55	 1712.70	       26516116	    1643.31	    1644.15	    1614.17	    1489.38	    1405.43	    1315.06	           	           	           	           	 6022713.00	 5441820.50	 4756607.00	      46.44	      42.57	       7.74	
 2020/02/10	 1718.18	 1743.77	 1708.81	 1742.14	       24675476	    1687.39	    1657.05	    1624.35	    1495.28	    1410.13	    1318.01	           	           	           	           	 5731694.00	 5861577.00	 5039640.50	      51.11	      44.28	      13.67	
 2020/02/11	 1746.47	 1747.73	 1718.53	 1727.57	       19476908	    1712.34	    1663.85	    1633.02	    1500.91	    1414.56	    1320.85	           	           	           	           	 4710160.00	 5725550.50	 5090619.00	      53.03	      46.03	      14.01	
 2020/02/12	 1721.06	 1783.49	 1720.29	 1780.64	       23096092	    1736.78	    1677.53	    1643.48	    1507.94	    1419.49	    1323.89	           	           	           	           	 5445093.00	 5669067.00	 5253647.00	      58.16	      48.46	      19.42	
 2020/02/13	 1775.98	 1790.01	 1751.99	 1764.11	       22563652	    1745.43	    1685.76	    1654.27	    1514.78	    1424.06	    1326.88	           	           	           	           	 5428617.50	 5467655.50	 5346845.50	      60.20	      50.81	      18.80	
 2020/02/14	 1762.88	 1799.39	 1746.73	 1764.59	       22294012	    1755.81	    1699.56	    1662.72	    1521.42	    1428.71	    1329.93	           	           	           	           	 5553144.50	 5373742.00	 5407781.00	      61.15	      52.88	      16.56	
 2020/02/17	 1782.45	 1829.93	 1782.45	 1829.93	       23352210	    1773.37	    1730.38	    1674.68	    1528.97	    1433.81	    1333.30	           	           	           	           	 5738373.50	 5375077.50	 5618327.50	      66.41	      55.58	      21.66	
 2020/02/18	 1830.77	 1852.87	 1818.59	 1849.57	       22683954	    1797.77	    1755.05	    1686.38	    1537.05	    1438.93	    1336.74	           	           	           	           	 5575912.00	 5548228.00	 5636889.50	      71.34	      58.74	      25.22	
 2020/02/19	 1848.47	 1849.07	 1806.73	 1808.25	       23612928	    1803.29	    1770.03	    1696.43	    1544.29	    1443.65	    1339.87	           	           	           	           	 6035464.00	 5666302.50	 5667684.50	      71.10	      61.21	      19.78	
 2020/02/20	 1817.70	 1858.63	 1807.74	 1854.48	       24393308	    1821.36	    1783.40	    1708.76	    1551.53	    1448.28	    1343.05	           	           	           	           	 6227935.00	 5826166.00	 5646910.50	      73.78	      63.72	      20.12	
 2020/02/21	 1862.71	 1915.62	 1860.25	 1898.03	       30789780	    1848.05	    1801.93	    1723.04	    1559.62	    1453.36	    1346.35	           	           	           	           	 7499778.50	 6215492.50	 5794617.00	      78.52	      66.68	      23.68	
 2020/02/24	 1895.20	 1938.97	 1884.84	 1931.82	       30060524	    1868.43	    1820.90	    1738.97	    1568.40	    1458.77	    1349.69	           	           	           	           	 7721056.50	 6612029.00	 5993553.50	      84.03	      70.15	      27.76	
 2020/02/25	 1890.54	 1968.65	 1851.21	 1963.31	       33951360	    1891.18	    1844.47	    1754.16	    1578.11	    1464.41	    1353.13	           	           	           	           	 8809488.00	 7258744.50	 6403486.00	      89.91	      74.10	      31.60	
 2020/02/26	 1926.64	 1939.57	 1853.69	 1860.27	       32356914	    1901.58	    1852.44	    1764.98	    1586.32	    1469.16	    1356.21	           	           	           	           	 7724537.50	 7596559.00	 6631430.50	      85.26	      76.33	      17.85	
 2020/02/27	 1879.97	 1906.70	 1840.94	 1869.38	       27330714	    1904.56	    1862.96	    1774.36	    1594.41	    1474.11	    1359.12	           	           	           	           	 6598242.50	 7670620.50	 6748393.00	      81.38	      77.34	       8.07	
 2020/02/28	 1792.60	 1834.67	 1757.32	 1759.25	       29776028	    1876.81	    1862.43	    1780.99	    1600.73	    1477.98	    1361.63	           	           	           	           	 7290105.00	 7628686.00	 6922089.00	      68.62	      75.60	     -13.95	
 2020/03/02	 1798.33	 1831.51	 1768.76	 1815.14	       24914092	    1853.47	    1860.95	    1795.67	    1608.01	    1482.38	    1364.37	           	           	           	           	 6098116.00	 7304098.00	 6958063.50	      62.31	      72.94	     -21.27	
 2020/03/03	 1869.85	 1915.54	 1832.43	 1853.33	       27178132	    1831.47	    1861.33	    1808.19	    1616.08	    1487.12	    1367.24	           	           	           	           	 6673640.00	 6876928.00	 7067836.50	      59.70	      70.29	     -21.19	
 2020/03/04	 1842.26	 1860.53	 1801.85	 1847.32	       22978424	    1828.88	    1865.23	    1817.63	    1624.01	    1491.85	    1369.91	           	           	           	           	 5463877.00	 6424796.00	 7010677.50	      56.49	      67.53	     -22.09	
 2020/03/05	 1881.45	 1886.23	 1843.15	 1872.20	       25281376	    1829.45	    1867.01	    1825.20	    1632.22	    1496.43	    1372.36	           	           	           	           	 6275600.00	 6360267.50	 7015444.00	      55.32	      65.09	     -19.54	
 2020/03/06	 1843.03	 1883.14	 1840.06	 1859.38	       17767094	    1849.47	    1863.14	    1832.54	    1640.19	    1500.85	    1374.73	           	           	           	           	 4348061.50	 5771859.00	 6700272.50	      52.75	      62.62	     -19.75	
 2020/03/09	 1821.84	 1834.29	 1770.98	 1772.26	       23740984	    1840.90	    1847.18	    1834.04	    1646.14	    1504.48	    1376.85	           	           	           	           	 5625491.00	 5677334.00	 6490716.00	      43.18	      58.73	     -31.10	
 2020/03/10	 1765.28	 1831.45	 1740.72	 1829.12	       23225526	    1836.06	    1833.77	    1839.12	    1652.80	    1508.42	    1379.12	           	           	           	           	 5792849.50	 5501176.00	 6189052.00	      39.73	      54.93	     -30.40	
 2020/03/11	 1837.36	 1842.07	 1787.04	 1787.75	       19537516	    1824.14	    1826.51	    1839.47	    1658.88	    1511.92	    1381.10	           	           	           	           	 4781872.00	 5364775.00	 5894785.50	      33.28	      50.60	     -34.65	
 2020/03/12	 1762.52	 1768.23	 1722.45	 1742.81	       18035346	    1798.26	    1813.86	    1838.41	    1663.88	    1514.68	    1382.77	           	           	           	           	 4470113.00	 5003677.50	 5681972.50	      24.25	      45.33	     -42.16	
 2020/03/13	 1648.80	 1758.25	 1648.80	 1734.85	       22191488	    1773.36	    1811.42	    1836.92	    1669.00	    1517.44	    1384.25	           	           	           	           	 5304983.50	 5195062.00	 5483460.50	      16.27	      39.52	     -46.49	
 2020/03/16	 1733.98	 1736.83	 1618.68	 1625.96	       25371548	    1744.10	    1792.50	    1826.72	    1672.29	    1519.45	    1385.21	           	           	           	           	 6017645.00	 5273492.50	 5475413.00	       1.15	      31.85	     -61.39	
 2020/03/17	 1655.91	 1667.00	 1571.63	 1634.59	       20290420	    1705.19	    1770.62	    1815.97	    1675.14	    1521.46	    1386.23	           	           	           	           	 4789124.50	 5072747.50	 5286961.50	     -10.02	      23.47	     -66.99	
 2020/03/18	 1655.80	 1684.45	 1600.03	 1600.03	       20895964	    1667.65	    1745.90	    1805.56	    1677.04	    1523.19	    1387.29	           	           	           	           	 4864773.50	 5089328.00	 5227051.50	     -21.42	      14.49	     -71.83	
